n,h,energy,transient,c,seed_J,seed_x,e1,e2
20000,0.3772727272727273,-0.6197301759435224,24.69125,1.0,49982.90375,50881.56375,,
20000,0.3840909090909091,-0.6175493886042943,24.42375,1.0,50518.62625,48141.825,,
20000,0.3909090909090909,-0.615354683073306,24.255,1.0,49739.20625,50702.5675,,
20000,0.3977272727272727,-0.6134829203559078,24.31,1.0,50784.4525,49426.95625,,
20000,0.40454545454545454,-0.6116043029218785,24.0075,1.0,49605.25875,50088.7725,,
20000,0.4113636363636364,-0.6092568633768423,23.685,1.0,50421.03875,50059.4875,,
20000,0.4181818181818182,-0.6073118917378827,23.80875,1.0,49055.9825,48818.55875,,
20000,0.425,-0.605287454503298,23.78125,1.0,50675.21875,50851.43875,,
20000,0.4318181818181818,-0.6031560632247576,23.525,1.0,48923.325,48819.90375,,
20000,0.4386363636363636,-0.6008610546019016,23.2,1.0,50126.86875,48763.905,,
20000,0.44545454545454544,-0.5990656843308213,23.0925,1.0,48423.50625,50080.42,,
20000,0.45227272727272727,-0.5966656673654558,22.75,1.0,48653.07375,49276.175,,
20000,0.4590909090909091,-0.5949470770768124,22.82125,1.0,49910.11875,50787.91,,
20000,0.4659090909090909,-0.5929763089456707,22.885,1.0,50668.94,48944.00875,,
20000,0.4727272727272727,-0.590787646567486,22.62125,1.0,48910.0475,49262.5525,,
20000,0.47954545454545455,-0.5887065127896434,22.24,1.0,50006.805,49300.2075,,
20000,0.4863636363636364,-0.5866941910648209,22.15875,1.0,50143.2475,50295.56,,
20000,0.49318181818181817,-0.5847389960957606,22.49125,1.0,50978.87,49376.79875,,
20000,0.5,-0.5826182531805856,21.86375,1.0,50232.30375,52012.78375,,
40000,0.0,-0.0014453322977393992,826.1428571428571,2.0,48446.91836734694,45643.71428571428,,
40000,0.006896551724137932,-0.03170540443955701,754.6734693877551,2.0,50477.897959183676,49923.26530612245,,
40000,0.013793103448275864,-0.06643135915519882,784.7843137254902,2.0,43660.549019607846,49030.80392156863,,
40000,0.020689655172413796,-0.09993673186334093,819.26,2.0,53715.86,53651.94,,
40000,0.027586206896551727,-0.13873761450114996,789.4285714285714,2.0,48015.857142857145,49422.71428571428,,
40000,0.03448275862068966,-0.16878409374779188,771.2156862745098,2.0,45999.529411764706,50193.76470588235,,
40000,0.04137931034482759,-0.20072568228952634,810.2857142857143,2.0,56124.102040816324,48594.91836734694,,
40000,0.048275862068965524,-0.2443916777915115,894.48,2.0,48220.56,43424.0,,
40000,0.055172413793103454,-0.27084170319134443,777.469387755102,2.0,57605.36734693877,49561.67346938775,,
40000,0.062068965517241385,-0.31913739841205696,971.0612244897959,2.0,44455.795918367345,58289.816326530614,,
40000,0.06896551724137932,-0.3598057770190006,985.22,2.0,50936.04,57851.7,,
40000,0.07586206896551725,-0.4094346601838547,995.5102040816327,2.0,47730.795918367345,49935.67346938775,,
40000,0.08275862068965519,-0.44803489299013366,1053.9,2.0,52184.1,39255.94,,
40000,0.08965517241379312,-0.514870528632055,1180.36,2.0,56218.08,54347.68,,
40000,0.09655172413793105,-0.622703338823638,1475.8235294117646,1.6274509803921569,51210.76470588235,52332.94117647059,,
40000,0.10344827586206898,-0.7168223267929045,1107.078431372549,1.0196078431372548,48646.294117647056,42816.39215686275,,
40000,0.11034482758620691,-0.7150651849030355,543.66,1.0,54771.14,50002.76,,
40000,0.11724137931034484,-0.7121853976188133,338.46938775510205,1.0,53528.30612244898,47971.4693877551,,
40000,0.12413793103448277,-0.7096383283008341,232.12244897959184,1.0,49848.71428571428,55883.69387755102,,
40000,0.1310344827586207,-0.7066482420751627,161.73469387755102,1.0,52646.71428571428,48705.97959183674,,
40000,0.13793103448275865,-0.7036460907190552,126.58,1.0,44663.82,52305.2,,
40000,0.14482758620689656,-0.7007746506395796,99.18367346938776,1.0,54614.87755102041,53050.4081632653,,
40000,0.1517241379310345,-0.6975991030066723,82.06122448979592,1.0,51660.67346938775,49604.22448979592,,
40000,0.15862068965517243,-0.6952066133981852,72.65306122448979,1.0,44822.38775510204,50890.38775510204,,
40000,0.16551724137931037,-0.6924986820361936,63.16326530612245,1.0,48775.08163265306,52292.95918367347,,
40000,0.1724137931034483,-0.6900103518940779,57.94117647058823,1.0,50345.74509803922,46210.64705882353,,
40000,0.17931034482758623,-0.6865121744603041,52.14,1.0,53272.4,52284.34,,
40000,0.18620689655172415,-0.6849818974008235,47.588235294117645,1.0,46398.74509803922,51048.098039215685,,
40000,0.1931034482758621,-0.6814422524771453,45.183673469387756,1.0,55142.34693877551,53763.183673469386,,
40000,0.2,-0.6792828112511473,42.74603174603175,1.0,49911.80952380953,47734.62698412698,,
40000,0.20681818181818182,-0.6766554166486978,41.532467532467535,1.0,48319.168831168834,51003.42857142857,,
40000,0.21363636363636365,-0.674407424203286,39.43421052631579,1.0,48845.21052631579,53004.92105263158,,
40000,0.22045454545454546,-0.671683577267263,37.98684210526316,1.0,52290.27631578947,48523.47368421053,,
40000,0.2272727272727273,-0.6690928074192382,37.03896103896104,1.0,48038.96103896104,47851.805194805194,,
40000,0.2340909090909091,-0.6662971042418503,36.44736842105263,1.0,52473.27631578947,55608.72368421053,,
40000,0.2409090909090909,-0.664676501663524,37.02597402597402,1.0,57522.05194805195,52913.818181818184,,
40000,0.24772727272727274,-0.6621484254027272,35.324675324675326,1.0,48323.23376623377,46718.0,,
40000,0.2545454545454546,-0.6593316840398924,35.142857142857146,1.0,50686.545454545456,52111.194805194806,,
40000,0.26136363636363635,-0.6574607603936079,35.324675324675326,1.0,46959.454545454544,52059.0,,
40000,0.2681818181818182,-0.6546002194656688,34.61038961038961,1.0,51127.42857142857,51223.194805194806,,
40000,0.275,-0.6524502119741598,32.973684210526315,1.0,51664.94736842105,53338.77631578947,,
40000,0.28181818181818186,-0.6504488875470863,34.03896103896104,1.0,50723.5974025974,53729.818181818184,,
40000,0.28863636363636364,-0.6482449365507296,33.72727272727273,1.0,46406.42857142857,49222.12987012987,,
40000,0.29545454545454547,-0.6460810102451139,32.33766233766234,1.0,47679.12987012987,53092.142857142855,,
40000,0.30227272727272725,-0.6438421966993303,32.4078947368421,1.0,51303.64473684211,51188.10526315789,,
40000,0.3090909090909091,-0.6413985668626522,32.14473684210526,1.0,45555.81578947369,41878.03947368421,,
40000,0.3159090909090909,-0.6391844288840455,30.986842105263158,1.0,47909.38157894737,52913.32894736842,,
40000,0.32272727272727275,-0.6369621384228067,31.61038961038961,1.0,53827.51948051948,45965.37662337662,,
40000,0.3295454545454546,-0.635492553834438,34.064935064935064,1.0,57416.844155844155,45497.805194805194,,
40000,0.33636363636363636,-0.6328575682899472,31.657894736842106,1.0,50849.11842105263,51059.96052631579,,
40000,0.3431818181818182,-0.630704370126166,30.064935064935064,1.0,47714.168831168834,47806.38961038961,,
40000,0.35,-0.6283103784769475,30.723684210526315,1.0,48674.44736842105,55447.14473684211,,
40000,0.3568181818181818,-0.6261133639831163,30.355263157894736,1.0,47640.15789473684,50371.76315789474,,
40000,0.36363636363636365,-0.624352213716759,30.77922077922078,1.0,53943.4025974026,52047.53246753247,,
40000,0.3704545454545455,-0.622018947492041,30.454545454545453,1.0,54206.207792207795,46504.74025974026,,
40000,0.3772727272727273,-0.6200621202386906,29.883116883116884,1.0,49266.33766233766,49105.818181818184,,
40000,0.3840909090909091,-0.6179810639138323,29.90909090909091,1.0,46086.35064935065,47282.87012987013,,
40000,0.3909090909090909,-0.6159003911495693,28.961038961038962,1.0,52336.4025974026,55485.51948051948,,
40000,0.3977272727272727,-0.6135388210049019,28.644736842105264,1.0,51155.93421052631,46781.61842105263,,
40000,0.40454545454545454,-0.6122460803696138,29.662337662337663,1.0,52908.76623376623,50773.454545454544,,
40000,0.4113636363636364,-0.6097504113719582,29.142857142857142,1.0,46752.63636363636,49870.71428571428,,
40000,0.4181818181818182,-0.6076954728989442,29.55263157894737,1.0,58700.27631578947,44003.27631578947,,
40000,0.425,-0.6059579418182748,30.12987012987013,1.0,50118.06493506493,52231.94805194805,,
40000,0.4318181818181818,-0.6029215328406096,27.025974025974026,1.0,52363.37662337662,50724.27272727273,,
40000,0.4386363636363636,-0.6017306455609668,28.144736842105264,1.0,49691.05263157895,48847.59210526316,,
40000,0.44545454545454544,-0.5993663643772782,27.157894736842106,1.0,53779.98684210526,51829.98684210526,,
40000,0.45227272727272727,-0.5972194677043673,28.974025974025974,1.0,49457.805194805194,48800.96103896104,,
40000,0.4590909090909091,-0.5950504724571857,27.376623376623378,1.0,52402.88311688312,47905.857142857145,,
40000,0.4659090909090909,-0.5928673338918206,26.09090909090909,1.0,47147.11688311688,48132.92207792208,,
40000,0.4727272727272727,-0.5910947160806729,27.5974025974026,1.0,50265.896103896106,53195.96103896104,,
40000,0.47954545454545455,-0.5889061942554678,26.09090909090909,1.0,50456.4025974026,53867.805194805194,,
40000,0.4863636363636364,-0.5869146407089114,26.805194805194805,1.0,51373.155844155845,48611.23376623377,,
40000,0.49318181818181817,-0.5852716134081744,26.727272727272727,1.0,52756.12987012987,51719.05194805195,,
40000,0.5,-0.5826181333745891,25.94736842105263,1.0,49941.47368421053,54611.35526315789,,
